tweet_link,tweet_id,author_name,author_handle,text,timestamp,likes,retweets,replies,is_reply,image_urls,year_month,language,tweets_transl,topics
https://x.com/rupeshk61742686/status/1848061192222175308,1848061192222175308,rupesh kumar singh,@rupeshk61742686,"I have taken a loan from this company, but these people are troubling me a lot. They are talking very rudely. They are calling again and again, they are not letting me live. All of you should never take a loan from this company.",2024-10-20 17:58:18+00:00,0,0,2,False,,2024-10,en,"I have taken a loan from this company, but these people are troubling me a lot. They are talking very rudely. They are calling again and again, they are not letting me live. All of you should never take a loan from this company.",harassment calls
https://x.com/BhaskarMis82578/status/1848000780264984855,1848000780264984855,Bhaskar Mishra,@BhaskarMis82578,"@HomeCredit_In  
Hello I want to know how much I want to pay the EMI because as I know",2024-10-20 13:58:14+00:00,0,0,1,False,,2024-10,en,"@HomeCredit_In  
Hello I want to know how much I want to pay the EMI because as I know",payment delay
https://x.com/Munna40041812/status/1847867899521765675,1847867899521765675,munna,@Munna40041812,Priya home credit abhi tak aapki sahayog ke liye mai aap ka abhari hu mai abhi aapko emi dene me asamarth hu uska mujhe khed hai meri physical health thik nahi hai is karan jivan nirvah nahi ho raha lekin mai january 2025 me aapka loan close kardunga  @HomeCredit_In  munna singh,2024-10-20 05:10:13+00:00,0,0,2,False,,2024-10,id,"Priya home credit I am grateful to you for your support till now. I am unable to pay you the EMI right now. I am responsible for that. My physical health is not good, due to which I am not able to live but I will close your loan in January 2025 @HomeCredit_In munna singh",harassment calls
https://x.com/JagdishParengi/status/1847910151027667343,1847910151027667343,Jagdish,@JagdishParengi,Hello  @HomeCredit_In  main aap ko bola hai ke mujhe madical pobalm hai uske baad bhi aap ke recovery agent baar baar call pe damki de rhe hai  @RBIsays   @RBI   @HomeCredit_In  aap dehk sakte hai kitne call hai  @RBIsays,2024-10-20 07:58:07+00:00,1,2,2,False,"https://pbs.twimg.com/media/GaUYe0GX0AAb52o?format=jpg&name=900x900, https://pbs.twimg.com/media/GaUYe30WUAA3MFQ?format=jpg&name=900x900, https://pbs.twimg.com/media/GaUYe0YXoAAnbWD?format=jpg&name=900x900, https://pbs.twimg.com/media/GaUYe37WUAA3CTM?format=jpg&name=900x900",2024-10,id,"Hello @HomeCredit_In I have told you that I have a medical problem, even after that your recovery agent is repeatedly harassing me on my calls @RBIsays @RBI @HomeCredit_In you can see how many calls I have made @RBIsays",no response to complaints
https://x.com/edu_pradeep/status/1847554749425406334,1847554749425406334,Pradeep Singh,@edu_pradeep,@HomeCredit_In  may I know your Varanasi branch address please,2024-10-19 08:25:52+00:00,0,0,2,False,,2024-10,en,@HomeCredit_In  may I know your Varanasi branch address please,harassment calls
https://x.com/Gautam942618/status/1847533914782306580,1847533914782306580,Gautam,@Gautam942618,"@RBI   @HomeCredit_In  प्रिय आरबीआई, आप होम क्रेडिट के खिलाफ कोई कदम उठा सकते हैं, ए लोग कॉल करें इतना परेशान कर रहे हैं कि आत्महत्या कर लू रोज दिन 50 से ज्यादा कॉल करते हैं अभी मेरे पास देने के पैसे नहीं हैं",2024-10-19 07:03:05+00:00,0,0,2,False,https://pbs.twimg.com/media/GaPCTF5XwAEQytF?format=jpg&name=large,2024-10,hi,"@RBI @HomeCredit_In Dear RBI, can you take some action against Home Credit? These people call me, I am harassing me so much that I feel I should commit suicide. They make more than 50 calls a day, I don't have money to pay right now.",harassment calls
https://x.com/pujarani55905/status/1847536092133937393,1847536092133937393,puja rani,@pujarani55905,"@HomeCredit_In  
My ticket I'd is -54931376 plz work on it I got this ticket I'd 1october but no one helping on it.plz",2024-10-19 07:11:44+00:00,0,0,4,False,,2024-10,en,"@HomeCredit_In  
My ticket I'd is -54931376 plz work on it I got this ticket I'd 1october but no one helping on it.plz",harassment calls
https://x.com/vibhuawast85510/status/1846921891032014965,1846921891032014965,vibhu awasthi,@vibhuawast85510,"@HomeCredit_In  
It is indeed a matter of shamefulness & casual behaviour that even after so many verbal complaint through your customer care channel and a mail to your grievance officer , I am yet to receive the loan account statement of my loan account.",2024-10-17 14:31:07+00:00,0,0,1,False,,2024-10,en,"@HomeCredit_In  
It is indeed a matter of shamefulness & casual behaviour that even after so many verbal complaint through your customer care channel and a mail to your grievance officer , I am yet to receive the loan account statement of my loan account.",harassment calls
https://x.com/KuldeepBaw15204/status/1847143610741101032,1847143610741101032,Kuldeep Bawa,@KuldeepBaw15204,Please Call Me 9781814002,2024-10-18 05:12:09+00:00,0,0,1,False,,2024-10,en,Please Call Me 9781814002,harassment calls
https://x.com/_asif/status/1846852605622079561,1846852605622079561,Asif Khan,@_asif,I can’t send you the message since I’m not verified.,2024-10-17 09:55:48+00:00,0,0,1,False,,2024-10,en,I can’t send you the message since I’m not verified.,harassment calls
https://x.com/Cryptosumi24270/status/1846627169335906392,1846627169335906392,Sumith Ohal,@Cryptosumi24270,I'm going through financial clashes with alot of financial burden I want 2 months emi postpone from  @HomeCredit_In  coz I'm suffering from depression kindly do the legal process as per law.  @RBI   @DoC_GoI   @NIMHgov   @hrw   @nch1915   @timesofindia   @TimesNow   @PMOIndia   @nsitharamanoffc,2024-10-16 19:00:00+00:00,0,0,4,False,,2024-10,en,I'm going through financial clashes with alot of financial burden I want 2 months emi postpone from  @HomeCredit_In  coz I'm suffering from depression kindly do the legal process as per law.  @RBI   @DoC_GoI   @NIMHgov   @hrw   @nch1915   @timesofindia   @TimesNow   @PMOIndia   @nsitharamanoffc,harassment calls
https://x.com/officialtariqk/status/1846638817962324133,1846638817962324133,TaRiq Khan,@officialtariqk,"My account is not working why?? Diwali season is on and I am facing this issues. Kindly resolve as soon as possible please. This is a humble request.
POS Salesroom Code: 0112636VJ
CELL POINT, SHOP NO 73, UP_KJ, Kannauj, 209722, UP
 +919219360382
 @HomeCredit_In 
 @homecreditid",2024-10-16 19:46:17+00:00,0,0,2,False,,2024-10,en,"My account is not working why?? Diwali season is on and I am facing this issues. Kindly resolve as soon as possible please. This is a humble request.
POS Salesroom Code: 0112636VJ
CELL POINT, SHOP NO 73, UP_KJ, Kannauj, 209722, UP
 +919219360382
 @HomeCredit_In 
 @homecreditid",harassment calls
https://x.com/ChandaDevi9551/status/1846466044682027130,1846466044682027130,Chanda Devi,@ChandaDevi9551,@HomeCredit_In  your empolyee abusing me and giving threats to me..calling my kid and abusing him about me..help me  @nsitharamanoffc   @nsitharaman   @PMOIndia   @narendramodi   @FinMinIndia   @JhalkoDelhi   @RBI   @teztarrardelhi   @BBCHindi,2024-10-16 08:19:45+00:00,2,14,7,False,https://pbs.twimg.com/media/GZ_3FSYXUAAQw1s?format=jpg&name=large,2024-10,en,@HomeCredit_In  your empolyee abusing me and giving threats to me..calling my kid and abusing him about me..help me  @nsitharamanoffc   @nsitharaman   @PMOIndia   @narendramodi   @FinMinIndia   @JhalkoDelhi   @RBI   @teztarrardelhi   @BBCHindi,harassment calls
https://x.com/varshaK34658999/status/1846439915753525443,1846439915753525443,Varsha Kumari,@varshaK34658999,"@HomeCredit_In  
Name Anand Srivastava 
Loan A/C no 4205515536
I want to preclose the loan via Demand Draft but your company denial and said it's against the process and policy.I have also mailed the details for my problem but I have not received any reply from your side.
Solve.",2024-10-16 06:35:55+00:00,0,0,3,False,,2024-10,en,"@HomeCredit_In  
Name Anand Srivastava 
Loan A/C no 4205515536
I want to preclose the loan via Demand Draft but your company denial and said it's against the process and policy.I have also mailed the details for my problem but I have not received any reply from your side.
Solve.",payment delay
https://x.com/sawankumar8250/status/1846172138195374414,1846172138195374414,Sawan kaul,@sawankumar8250,My contact number 6205963760,2024-10-15 12:51:52+00:00,0,0,3,False,,2024-10,en,My contact number 6205963760,payment delay
https://x.com/GAURAVKUMAR961/status/1846160465463849432,1846160465463849432,Gaurav K,@GAURAVKUMAR961,@HomeCredit_In   @homecreditid  Stop calling necessary and remove my contact from the list.,2024-10-15 12:05:29+00:00,0,0,1,False,,2024-10,en,@HomeCredit_In   @homecreditid  Stop calling necessary and remove my contact from the list.,harassment calls
https://x.com/arshadmohd545/status/1845818969782931748,1845818969782931748,Arshadkhan,@arshadmohd545,@HomeCredit_In  main personal loan nhi lena chahta agar kabhi mere naam se aapne personal loan diya to Aap jimmedar honge main nhi,2024-10-14 13:28:30+00:00,0,0,1,False,,2024-10,id,"@HomeCredit_In I do not want to take a personal loan. If you ever give a personal loan in my name, you will not be responsible.",harassment calls
https://x.com/arshadmohd545/status/1846119066618286270,1846119066618286270,Arshadkhan,@arshadmohd545,Sir aap ki taraf se abhi tk koi call nhi aayi,2024-10-15 09:20:59+00:00,0,0,1,False,,2024-10,so,Sir I have not received any call from you till now,payment delay
https://x.com/ShivaKanaujia12/status/1835162201117933929,1835162201117933929,Shiva Kanaujia,@ShivaKanaujia12,"जब सारी EMI हम टाइम से जमा कर देते हैं तो आपकी कंपनी से हमें तीन-चार दिन पहले से ही कॉल क्यों आने लगते याद; दिलाने के लिए यदि एक बार कॉल जाए तो समझ में आता है यह बार- बार क्यों फोन किया जा रहा है!

ऐसा थोड़े नहीं होता है 18 की डेट है EMI की और कॉल हमारे पास 14 से ही आने लगते जबकि",2024-09-15 03:42:19+00:00,1,0,1,False,,2024-09,hi,"When we pay all the EMIs on time, then why do we get calls from your company 3-4 days in advance to remind us? If we get a call once to remind us, then we can understand why we are calling again and again!

It does not happen like this, the EMI date is 18th and we start getting calls from 14th itself whereas",payment delay
https://x.com/ShivaKanaujia12/status/1845721318362075497,1845721318362075497,Shiva Kanaujia,@ShivaKanaujia12,"अभी 12:30 हो रहा है, शाम तक के और देखो कितने बार कॉल आते है..?
 @HomeCredit_In",2024-10-14 07:00:28+00:00,0,0,1,False,,2024-10,hi,"It is 12:30 now, see how many more calls come till evening..?

@HomeCredit_In",harassment calls
https://x.com/MilanKhanna2316/status/1845380720929165380,1845380720929165380,Milan Khanna,@MilanKhanna2316,I am a reputed customer of  @HomeCredit_In  and I took a loan from them and now I want to foreclose my loan but there pathetic services are not helpful I am not able to do further procedure however I have contacted them before 2 or 3 days prior from the emi due date.  @RBI,2024-10-13 08:27:04+00:00,1,0,1,False,,2024-10,en,I am a reputed customer of  @HomeCredit_In  and I took a loan from them and now I want to foreclose my loan but there pathetic services are not helpful I am not able to do further procedure however I have contacted them before 2 or 3 days prior from the emi due date.  @RBI,harassment calls
https://x.com/Traderprabhat/status/1845172444828418079,1845172444828418079,Prabhat Shaw,@Traderprabhat,"This month means in October I paid on 10th October I clear my emi. I paid through home credit app by phone pe.

48 hr already gone but my emi was not updated on home credit app. 

And home credit loan agent call again and again and harass me.

 @HomeCredit_In   @RBI",2024-10-12 18:39:27+00:00,1,0,1,False,,2024-10,en,"This month means in October I paid on 10th October I clear my emi. I paid through home credit app by phone pe.

48 hr already gone but my emi was not updated on home credit app. 

And home credit loan agent call again and again and harass me.

 @HomeCredit_In   @RBI",payment delay
https://x.com/kalpesh15siroya/status/1845115921494315156,1845115921494315156,Kalpu Jain,@kalpesh15siroya,"Home credit is calling me on dussera  night at 8.23, PM, for promotion , aap logo ko chutti wagera hoti hai ya nahi,  @HomeCredit_In   @RBI   @CNBC_Awaaz   @PMOIndia   @RBIsays   @FinMinIndia",2024-10-12 14:54:50+00:00,3,13,5,False,https://pbs.twimg.com/media/GZsrJURXQBEku5I?format=jpg&name=large,2024-10,en,"Home credit is calling me on second night at 8.23 ​​PM for promotion, do you people get any profit or not, @HomeCredit_In @RBI @CNBC_Awaaz @PMOIndia @RBIsays @FinMinIndia",harassment calls
https://x.com/PankajS15011988/status/1845123718156112241,1845123718156112241,Pankaj Singh,@PankajS15011988,Wrong practice,2024-10-12 15:25:49+00:00,0,1,1,False,,2024-10,en,Wrong practice,harassment calls
https://x.com/MingadYt/status/1845118279918006294,1845118279918006294,Aman himalaya,@MingadYt,@HomeCredit_In  first u will give loan then you harrassed and give threat to your customer and their relatives.. @RBI  look into this,2024-10-12 15:04:13+00:00,1,1,1,False,,2024-10,en,@HomeCredit_In  first u will give loan then you harrassed and give threat to your customer and their relatives.. @RBI  look into this,harassment calls
https://x.com/RajaBabu9310/status/1845099114427711675,1845099114427711675,Raja Babu,@RajaBabu9310,@HomeCredit_In,2024-10-12 13:48:03+00:00,0,0,1,False,,2024-10,en,@HomeCredit_In,harassment calls
https://x.com/nitininkrsingh/status/1840323742372643295,1840323742372643295,Nitin Rajput,@nitininkrsingh,"@HomeCredit_In 
 @homecreditid 
 @homecreditph  

When I have shared all the documents to you regarding the closure of loan due to passed away of my father...why u r calling us again and again....u don't reply over mail ...from past 1 month.... @RBI 
 @RBIsays",2024-09-29 09:32:26+00:00,2,1,2,False,,2024-09,en,"@HomeCredit_In 
 @homecreditid 
 @homecreditph  

When I have shared all the documents to you regarding the closure of loan due to passed away of my father...why u r calling us again and again....u don't reply over mail ...from past 1 month.... @RBI 
 @RBIsays",harassment calls
https://x.com/MrsunnyK77/status/1844926099966525910,1844926099966525910,Sunny Rajput,@MrsunnyK77,@HomeCredit_In   @nsitharaman  dear home credit mujhe problem ho rhi hai apke in 2 kodi k recovery agent ki wajah se plz inhe band krwa do   hath jod kr rha hu pareshan Mt kro mujhe  @nsitharaman  mam plz take action against  @HomeCredit_In   company,2024-10-12 02:20:33+00:00,0,0,3,False,https://pbs.twimg.com/media/GZp-frRakAAwCNG?format=jpg&name=large,2024-10,en,"@HomeCredit_In @nsitharaman dear home credit I am facing problem due to these 2 koi recovery agents of yours, please get them closed, I am pleading with folded hands, don't trouble me @nsitharaman mam, please take action against @HomeCredit_In company",harassment calls
https://x.com/Gautam942618/status/1844776907109191990,1844776907109191990,Gautam,@Gautam942618,@RBI   @Kissht_EMI   @kreditbee   @navifinance   @HomeCredit_In   @moneycontrolcom   mere mana karne pe baar baar ja ke mere address pe pareshan karte hai ae recovery agent aur mere pass padosi se meri Mere bare me batate hai,2024-10-11 16:27:43+00:00,0,0,6,False,,2024-10,en,"@RBI @Kissht_EMI @kreditbee @navifinance @HomeCredit_In @moneycontrolcom When I refuse, they keep visiting my address again and again and bother me, these recovery agents also tell my neighbour about me.",harassment calls
https://x.com/Arun536600Arun/status/1844261098196959732,1844261098196959732,arun,@Arun536600Arun,"@HomeCredit_In  
Meri loan id 4202037688
Mujko ndc chahiye Mera loan bhar chuka hai but ndc nhi de rahe bar bar bat karne pr 10 din ka time badha dete hai company vale mai bahut dhukhi hu mera loan kahi or se bhi nhi ho Raha ndc mang rahe hai vo bhi",2024-10-10 06:18:05+00:00,0,0,2,False,,2024-10,id,"@HomeCredit_In 
My loan id is 4202037688
I need NDC. My loan has been repaid but they are not giving me NDC. After talking to me again and again, they give me 10 days more time. I am very sad with the company. My loan is not getting sanctioned from anywhere. They are also asking for NDC.",harassment calls
https://x.com/KismatArt/status/1843944577843261564,1843944577843261564,vinod  solanki,@KismatArt,"""  FRAUD ALERT! I've paid more than the sanctioned loan amount—was told 48 EMIs, but I've already paid 64 EMIs, and they say 15 more are pending!   Something isn't right.  #FraudAlert   #LoanScam   #UnfairEMIs ""  @HomeCredit_In   @RBI   @MahaCyber1",2024-10-09 09:20:20+00:00,0,0,1,False,"https://pbs.twimg.com/media/GZcB0i9bsAAfYWf?format=jpg&name=900x900, https://pbs.twimg.com/media/GZcB0g1bIAAYLs1?format=jpg&name=900x900",2024-10,en,"""  FRAUD ALERT! I've paid more than the sanctioned loan amount—was told 48 EMIs, but I've already paid 64 EMIs, and they say 15 more are pending!   Something isn't right.  #FraudAlert   #LoanScam   #UnfairEMIs ""  @HomeCredit_In   @RBI   @MahaCyber1",harassment calls
https://x.com/ku52458975/status/1843568797585911841,1843568797585911841,akash Kumar,@ku52458975,"Since I am asking for merchant support I have SPM ID - 645378148
And private message is not working unless Home credit follows me.",2024-10-08 08:27:07+00:00,0,1,2,False,,2024-10,en,"Since I am asking for merchant support I have SPM ID - 645378148
And private message is not working unless Home credit follows me.",payment delay
https://x.com/manjeet_rajkot/status/1843556180783968633,1843556180783968633,Manjeet_Singh ੴ,@manjeet_rajkot,"@HomeCredit_In  Seeking clarification on my Ujjwal card loan 4405273409 due dt. As per my understanding, it's the 8th of each month, but I rcvd a pymt demand on the 6th. Can you confirm the due date and explain the early demand? Pl also register my email:vijaybabariya10@gmail.com",2024-10-08 07:36:59+00:00,0,0,3,False,,2024-10,en,"@HomeCredit_In  Seeking clarification on my Ujjwal card loan 4405273409 due dt. As per my understanding, it's the 8th of each month, but I rcvd a pymt demand on the 6th. Can you confirm the due date and explain the early demand? Pl also register my email:vijaybabariya10@gmail.com",harassment calls
https://x.com/shivamsing0512/status/1843269727390691753,1843269727390691753,shivamsingh Goutam,@shivamsing0512,"@HomeCredit_In  More money was debited in my account till now money has not arrived in my account

My bank was debited on 07th October which I had already increased emi after that my account has been debited on o7th October which is not refunded money yet.",2024-10-07 12:38:43+00:00,0,0,1,False,https://pbs.twimg.com/media/GZScCP2a4AAVsPd?format=jpg&name=large,2024-10,en,"@HomeCredit_In  More money was debited in my account till now money has not arrived in my account

My bank was debited on 07th October which I had already increased emi after that my account has been debited on o7th October which is not refunded money yet.",payment delay
https://x.com/shivamsing0512/status/1843309890963693916,1843309890963693916,shivamsingh Goutam,@shivamsing0512,4404063811 contract id,2024-10-07 15:18:19+00:00,0,0,2,False,,2024-10,es,4404063811 contract id,payment delay
https://x.com/IamGajendra1/status/1843290101537026359,1843290101537026359,Gajendra Singh Rathore,@IamGajendra1,"@HomeCredit_In  
i dont know why you continuesly applying for personal without my permission.and marking personal loan enquries in cibil
 @RBI  please help me with this issue homecredit india has added unnecessary cibil enquiries in my cibil",2024-10-07 13:59:41+00:00,0,0,1,False,,2024-10,en,"@HomeCredit_In  
i dont know why you continuesly applying for personal without my permission.and marking personal loan enquries in cibil
 @RBI  please help me with this issue homecredit india has added unnecessary cibil enquiries in my cibil",harassment calls
https://x.com/RaviNalawade6/status/1843278459323506730,1843278459323506730,Ravi Nalawade,@RaviNalawade6,"@Bajaj_Finserv   @HomeCredit_In   @aajtak   @ANI   @airtelindia   @tatacapital  
Bajaj finserv ने मेरा EMI 02 Oct को डेबिट कर लिया है, लेकिन अभी Overdue का msg दिया है साथ में penalty भी लगाया है । So plz yeh  @Bajaj_Finserv  Check and solve my problems",2024-10-07 13:13:25+00:00,0,0,3,False,https://pbs.twimg.com/media/GZSj_ViWoAAQ_HA?format=jpg&name=900x900,2024-10,en,"@Bajaj_Finserv @HomeCredit_In @aajtak @ANI @airtelindia @tatacapital 
Bajaj Finserv has debited my EMI on 02 Oct, but has just sent me a message that it is overdue and has also imposed a penalty. So please check this @Bajaj_Finserv and solve my problems",harassment calls
https://x.com/714290/status/1843182155348009323,1843182155348009323,Kunal Kumar,@714290,"@homecreditid   @HomeCredit_In  Your agent are misbehaving with customer.

Please check and take necessary action.

FYI  @RBI 
 #kkv",2024-10-07 06:50:45+00:00,3,8,2,False,,2024-10,en,"@homecreditid   @HomeCredit_In  Your agent are misbehaving with customer.

Please check and take necessary action.

FYI  @RBI 
 #kkv",harassment calls
https://x.com/Dn0413raut/status/1843149846536200694,1843149846536200694,Dnyaneshwar Raut,@Dn0413raut,"Koi jinda hai kya Home Credit main.
Mera Loan Account No.4101178651.
Iska details dedo muze. Maine call kiya tha verification may DOB incorrect bata raha hai",2024-10-07 04:42:22+00:00,0,0,1,False,,2024-10,en,"Is anyone alive in Home Credit.
My loan account number is 4101178651.
Give me its details. I called but the DOB is showing incorrect in the verification.",harassment calls
https://x.com/NakumDipal/status/1842827313488039946,1842827313488039946,Nakum Dipal,@NakumDipal,"@KotakBankLtd   @YESBANK   @HDFC_Bank   @ICICIBank   @Bajaj_Finserv   @HomeCredit_In 
Please contact me , I need debt consolidation loans.",2024-10-06 07:20:44+00:00,0,0,4,False,,2024-10,en,"@KotakBankLtd   @YESBANK   @HDFC_Bank   @ICICIBank   @Bajaj_Finserv   @HomeCredit_In 
Please contact me , I need debt consolidation loans.",payment delay
https://x.com/DevendraAwsthi/status/1841014310304190531,1841014310304190531,Devendra awsthi,@DevendraAwsthi,"home credit ke ujjawal card se ek phone uski emi har month k 25 ko aati h maine oct 1 ko payment ko kiya lekin payment show nhi kar rha h
4404434599 ye loan num
 @HomeCredit_In 
 @HomeCredit",2024-10-01 07:16:30+00:00,1,0,1,False,,2024-10,en,"I have a phone from home credit's ujjawal card, its EMI comes on 25th of every month, I made the payment on 1st October but the payment is not showing
4404434599 this loan number
@HomeCredit_In
@HomeCredit",payment delay
https://x.com/DevendraAwsthi/status/1842870244508868939,1842870244508868939,Devendra awsthi,@DevendraAwsthi,Abhi tak koi kaam nhi hua btaiye 72 hour hua nhi kya aap logo ka abhi tak,2024-10-06 10:11:19+00:00,0,0,1,False,,2024-10,sw,"Tell me no work has been done till now, hasn't 72 hours passed for you guys yet?",harassment calls
https://x.com/waghs1244/status/1842859294217191636,1842859294217191636,Satish Wagh,@waghs1244,"Hey...

 @HomeCredit_In",2024-10-06 09:27:49+00:00,0,0,2,False,,2024-10,en,"Hey...

 @HomeCredit_In",harassment calls
https://x.com/KushalRaj185839/status/1842468962086338873,1842468962086338873,Kushal Raj,@KushalRaj185839,"@HomeCredit_In 
Hello sir my name is Kushal Raj my closed my 2 loan but after loan closure i haven't received my NOC even I Email 36 time in home credit customer service email+ I call no response I got I add email proof its my humble request to you kindly send my NOC",2024-10-05 07:36:46+00:00,2,0,1,False,"https://pbs.twimg.com/media/GZHDvGua4AA2xXF?format=jpg&name=small, https://pbs.twimg.com/media/GZHDwD4aUAA1a4l?format=jpg&name=small",2024-10,en,"@HomeCredit_In 
Hello sir my name is Kushal Raj my closed my 2 loan but after loan closure i haven't received my NOC even I Email 36 time in home credit customer service email+ I call no response I got I add email proof its my humble request to you kindly send my NOC",harassment calls
https://x.com/AnkitKu27535579/status/1842436348541534596,1842436348541534596,Akshat Kumar Singh,@AnkitKu27535579,"ये  @HomeCredit_In  वाले बोलते कुछ हैं और करते कुछ हैं।
इनका फ्लेक्सी लोन ट्राई किया मैने देते वक्त तो बोला कि पेमेंट कब और कैसे करनी है ये आप अपने हिसाब से तय कर सकते हो लेकिन घंटा ऐसा कुछ ना होता। इसे बंद करने के लिए भी ज्यादा बकलोली करनी पड़ती है।
बकवास",2024-10-05 05:27:10+00:00,1,0,1,False,,2024-10,hi,"These @HomeCredit_In people say something and do something else.

I tried their flexi loan, when I gave it to them they said that you can decide when and how to make the payment according to your convenience, but nothing like that happens. To stop this also you have to do a lot of nonsense.

Nonsense",payment delay
https://x.com/Sandeep48351626/status/1841822752321503363,1841822752321503363,Sandeep Paswan,@Sandeep48351626,@HomeCredit_In  क्यों इतना फोन कर रहे हो,2024-10-03 12:48:58+00:00,1,0,2,False,https://pbs.twimg.com/media/GY9360vbAAAYK6w?format=jpg&name=900x900,2024-10,hi,@HomeCredit_In why are you calling so much,harassment calls
https://x.com/ar62383130/status/1840345549628723324,1840345549628723324,Aryan Sinha,@ar62383130,"Respected  @narendramodi   @PMOIndia   @nsitharaman   @nsitharamanoffc   @DasShaktikanta   @RBI   @rashtrapatibhvn 
 @FibeIndia   @HomeCredit_In",2024-09-29 10:59:05+00:00,1,0,7,False,,2024-09,en,"Respected @narendramodi @PMOIndia @nsitharaman @nsitharamanoffc @DasShaktikanta @RBI @rashtrapatibhvn 
 @FibeIndia @HomeCredit_In",harassment calls
https://x.com/ar62383130/status/1841819909518721078,1841819909518721078,Aryan Sinha,@ar62383130,"I have already shared my concern multiple time with your employees that I am unable to pay the amount looking for settlement I am very depressed right now because of my situation and the scenerio which is going on.

Kindly look into this and help me accordingly. 7488115450",2024-10-03 12:37:40+00:00,1,0,1,False,,2024-10,en,"I have already shared my concern multiple time with your employees that I am unable to pay the amount looking for settlement I am very depressed right now because of my situation and the scenerio which is going on.

Kindly look into this and help me accordingly. 7488115450",harassment calls
https://x.com/ar62383130/status/1841755945728094493,1841755945728094493,Aryan Sinha,@ar62383130,4202575884 contract id - 7488115450 contact no.,2024-10-03 08:23:30+00:00,1,0,3,False,,2024-10,es,4202575884 contract id - 7488115450 contact no.,payment delay
https://x.com/rohan_kuldeep/status/1841567284403319071,1841567284403319071,Rohan Kuldeep,@rohan_kuldeep,"@HomeCredit_In  This company is a fraud of one number. I had financed a phone from their credit in 2019 but could not pay the EMI due to lockdown in 2020 and after the lockdown was lifted, I paid 3 EMIs to their executive I myself had told my passersby that they still have to pay",2024-10-02 19:53:49+00:00,1,0,3,False,,2024-10,en,"@HomeCredit_In  This company is a fraud of one number. I had financed a phone from their credit in 2019 but could not pay the EMI due to lockdown in 2020 and after the lockdown was lifted, I paid 3 EMIs to their executive I myself had told my passersby that they still have to pay",harassment calls
https://x.com/rohan_kuldeep/status/1841569669943001322,1841569669943001322,Rohan Kuldeep,@rohan_kuldeep,@HomeCredit_In,2024-10-02 20:03:18+00:00,0,0,1,False,,2024-10,en,@HomeCredit_In,harassment calls
https://x.com/DadaSpartan/status/1841441773358325797,1841441773358325797,SPARTAN亗DADA,@DadaSpartan,"@HomeCredit_In  kitne bde madarchod ho, everyday 100 calls from you only. Chutiye.",2024-10-02 11:35:05+00:00,1,0,2,False,,2024-10,en,"@HomeCredit_In  kitne bde madarchod ho, everyday 100 calls from you only. Chutiye.",harassment calls
https://x.com/Dangwal90/status/1841414068222971984,1841414068222971984,DANGWAL DHARAM,@Dangwal90,"Hi team. Sir, I would like to inform you that your collection executive did not respond properly to me and spoke in a low tone. I request you to take action against this employee of yours.otherwise I will complain to RBI TRI POLICE.6395108430...my number.",2024-10-02 09:45:00+00:00,2,0,2,False,,2024-10,en,"Hi team. Sir, I would like to inform you that your collection executive did not respond properly to me and spoke in a low tone. I request you to take action against this employee of yours.otherwise I will complain to RBI TRI POLICE.6395108430...my number.",harassment calls
https://x.com/naushadmusic0/status/1839897652034502948,1839897652034502948,Mohd Naushad,@naushadmusic0,"@HomeCredit_In  It’s almost detect 2360 rupees on credit which is not the way putting your service i am paying all my all loan on time. poor and a customer care not response. Please return my money now. 

 @homecreditid   @RBI   @FinMinIndia  financeminister  @MLJ_GoI   @LabourMinistry",2024-09-28 05:19:18+00:00,1,1,1,False,"https://pbs.twimg.com/media/GYihJ_KXoAAYyDz?format=jpg&name=small, https://pbs.twimg.com/media/GYihJ_JXsAANduv?format=jpg&name=900x900",2024-09,en,"@HomeCredit_In  It’s almost detect 2360 rupees on credit which is not the way putting your service i am paying all my all loan on time. poor and a customer care not response. Please return my money now. 

 @homecreditid   @RBI   @FinMinIndia  financeminister  @MLJ_GoI   @LabourMinistry",harassment calls
https://x.com/abh5271205/status/1841347011632578631,1841347011632578631,Abhishek,@abh5271205,"@HomeCredit_In   @RBI   @FinMinIndia  
Home Credit do recovery n collection practices by ignoring national holiday and harassed me over phone call in morning 08:30 AM today",2024-10-02 05:18:32+00:00,1,0,1,False,,2024-10,en,"@HomeCredit_In   @RBI   @FinMinIndia  
Home Credit do recovery n collection practices by ignoring national holiday and harassed me over phone call in morning 08:30 AM today",harassment calls
https://x.com/ar62383130/status/1841139113430237458,1841139113430237458,Aryan Sinha,@ar62383130,But not getting expected support anymore .,2024-10-01 15:32:26+00:00,1,0,1,False,,2024-10,en,But not getting expected support anymore .,harassment calls
https://x.com/pathakv6363/status/1836743533979467969,1836743533979467969,Vivek Pathak,@pathakv6363,@HomeCredit_In  i paid my settlement amount but not get still No due certificate pls do the needful,2024-09-19 12:25:58+00:00,1,0,2,False,,2024-09,en,@HomeCredit_In  i paid my settlement amount but not get still No due certificate pls do the needful,payment delay
https://x.com/pathakv6363/status/1841100760853201283,1841100760853201283,Vivek Pathak,@pathakv6363,I check 5 times but still not received NDC,2024-10-01 13:00:02+00:00,1,0,1,False,,2024-10,en,I check 5 times but still not received NDC,payment delay
