tweet_link,tweet_id,author_name,author_handle,text,timestamp,likes,retweets,replies,is_reply,image_urls,year_month,language,tweets_transl,topics,sentiment,sentiment_score
https://x.com/Arsh__Ajay/status/1842882688727818663,1842882688727818663,Arsh Ajay,@Arsh__Ajay,"@kreditbee  
Dear Kreditbee Team,
I already mailed to you about my upcoming EMIs.
Still Loan recovery agents are harassing me by calls, messages and WhatsApp. I am attaching harassment screenshots.
Kindly, give me some response. What should I do? 
 @arjunrammeghwal",2024-10-06 11:00:46+00:00,1,0,1,False,"https://pbs.twimg.com/media/GZM8CWXXsAAZPBi?format=jpg&name=900x900, https://pbs.twimg.com/media/GZM8CWYWYAEDUSj?format=jpg&name=900x900, https://pbs.twimg.com/media/GZM8CYjWwAAUcJp?format=jpg&name=900x900, https://pbs.twimg.com/media/GZM8CedWMAASOnV?format=jpg&name=900x900",2024-10,en,"@kreditbee  
Dear Kreditbee Team,
I already mailed to you about my upcoming EMIs.
Still Loan recovery agents are harassing me by calls, messages and WhatsApp. I am attaching harassment screenshots.
Kindly, give me some response. What should I do? 
 @arjunrammeghwal",request for loan closure,negative,0.5654427409172058
https://x.com/pratapsing16452/status/1843165167225602365,1843165167225602365,pratap singh,@pratapsing16452,@kreditbee   @RBI   @RBIsays   @ShaktikantaRBI  i am facing harressment from kreditbee recovery agents who is breach the rbi guidelines by calling my contact list without consent and abusing them and threat for killing this is the serious breach of privacy and theft kindly take action,2024-10-07 05:43:14+00:00,0,0,2,False,https://pbs.twimg.com/media/GZQ88q5WIAAwLP9?format=jpg&name=large,2024-10,en,@kreditbee   @RBI   @RBIsays   @ShaktikantaRBI  i am facing harressment from kreditbee recovery agents who is breach the rbi guidelines by calling my contact list without consent and abusing them and threat for killing this is the serious breach of privacy and theft kindly take action,harassment calls,negative,0.8481277227401733
https://x.com/Hritwik_Misar/status/1842816177128554695,1842816177128554695,Hritwik_M,@Hritwik_Misar,"Hello, good afternoon! Hope you are doing well request you to consider my request to extend the loan repayment date till 30 as you did previously due to my current situation. I have already paid my last month emi. Thank you for your consideration.",2024-10-06 06:36:29+00:00,0,0,1,False,,2024-10,en,"Hello, good afternoon! Hope you are doing well request you to consider my request to extend the loan repayment date till 30 as you did previously due to my current situation. I have already paid my last month emi. Thank you for your consideration.",request for loan closure,positive,0.9513171315193176
https://x.com/pradipdadheech/status/1843148528971141150,1843148528971141150,Pradip,@pradipdadheech,"For the last 7 days no one connected with me, I am still waiting for the response.",2024-10-07 04:37:08+00:00,0,0,1,False,,2024-10,en,"For the last 7 days no one connected with me, I am still waiting for the response.",request for loan closure,neutral,0.3975691795349121
https://x.com/NetworksA221347/status/1840613186803740937,1840613186803740937,A2Z NETWORKS,@NetworksA221347,"@kreditbee  Hi, due to some fund issues, unable to pay this month on time, kindly give me time till 4th october to pay..please activate dnd on my number. My loan account number is KB240228QNHTN",2024-09-30 04:42:35+00:00,0,0,1,False,,2024-09,en,"@kreditbee  Hi, due to some fund issues, unable to pay this month on time, kindly give me time till 4th october to pay..please activate dnd on my number. My loan account number is KB240228QNHTN",non-compliance with laws,negative,0.42095649242401123
https://x.com/NetworksA221347/status/1842556551942299812,1842556551942299812,A2Z NETWORKS,@NetworksA221347,I'm ready to pay now..kindly remove late payment charges from my loan account.,2024-10-05 13:24:49+00:00,0,0,1,False,,2024-10,en,I'm ready to pay now..kindly remove late payment charges from my loan account.,non-compliance with laws,positive,0.4782264828681946
https://x.com/K_S_RATNAPARKHI/status/1842822351416881273,1842822351416881273,कल्याणराव रत्नपारखी,@K_S_RATNAPARKHI,@kreditbee  Whose this ur Emp Arun Kumar And why u guyz continuosly calling me on non working day.U guyz not following RBI guidlines. I allready told u guyz. Because of financial issues i m unable to paid emi this month. and will paid in next month emi.Then why u guyz harassing me,2024-10-06 07:01:01+00:00,0,0,1,False,https://pbs.twimg.com/media/GZMFKCmbQAA56vj?format=jpg&name=large,2024-10,en,@kreditbee  Whose this ur Emp Arun Kumar And why u guyz continuosly calling me on non working day.U guyz not following RBI guidlines. I allready told u guyz. Because of financial issues i m unable to paid emi this month. and will paid in next month emi.Then why u guyz harassing me,non-compliance with laws,negative,0.6909173130989075
https://x.com/poojaaa_25/status/1842931978108363121,1842931978108363121,Pooja,@poojaaa_25,"@kreditbee  pls refund my money. No one is responding. Amount was debited twice, I should be getting a refund.",2024-10-06 14:16:38+00:00,0,0,1,False,,2024-10,en,"@kreditbee  pls refund my money. No one is responding. Amount was debited twice, I should be getting a refund.",non-compliance with laws,negative,0.49807941913604736
https://x.com/jalsachaluche/status/1842544092238033256,1842544092238033256,Vortex,@jalsachaluche,@kreditbee  I’ve sent an email to your grievance team. Subject: Unfair Lending and Recovery Practices: KreditBee - KB230323LPGLA. Kindly review and action this on priority else the only option I have is to involve the  @RBI  Banking Ombudsman. My loan was settled months ago.,2024-10-05 12:35:19+00:00,0,0,2,False,,2024-10,en,@kreditbee  I’ve sent an email to your grievance team. Subject: Unfair Lending and Recovery Practices: KreditBee - KB230323LPGLA. Kindly review and action this on priority else the only option I have is to involve the  @RBI  Banking Ombudsman. My loan was settled months ago.,non-compliance with laws,negative,0.5277308225631714
https://x.com/Ansrip/status/1842515579460010333,1842515579460010333,mohd sharif,@Ansrip,Reference number per call stop Ho,2024-10-05 10:42:01+00:00,0,1,1,False,,2024-10,en,Reference number per call stop Ho,non-compliance with laws,positive,0.45681530237197876
https://x.com/AdityaG60345253/status/1842499879702028618,1842499879702028618,Aditya Gupta,@AdityaG60345253,"@kreditbee . Loan Id -KB230419TXXBT  This person is threatening me to call my contact numbers. After my call he tried to contact my mother more 50 times.
Are you Authorise them to these illegal practices?
It's a humble request  to take a look on this NBFC  @RBI 
 #kkv",2024-10-05 09:39:37+00:00,0,1,2,False,"https://pbs.twimg.com/media/GZHf4B1XcAAI6ny?format=jpg&name=small, https://pbs.twimg.com/media/GZHf4ATXoAAP1QG?format=jpg&name=900x900, https://pbs.twimg.com/media/GZHf4ATW4AAFkX8?format=jpg&name=900x900, https://pbs.twimg.com/media/GZHf4AZWkAAqPSx?format=jpg&name=small",2024-10,en,"@kreditbee . Loan Id -KB230419TXXBT  This person is threatening me to call my contact numbers. After my call he tried to contact my mother more 50 times.
Are you Authorise them to these illegal practices?
It's a humble request  to take a look on this NBFC  @RBI 
 #kkv",request for loan closure,negative,0.8125712871551514
https://x.com/all_eyes_hindu/status/1842491497004011852,1842491497004011852,SURYA,@all_eyes_hindu,"All India   Best Loan Company  @kreditbee  Daily Harras Me, By 100 Calls,20 Massage,And 3rd Party Recovery Agent Visit My Home Without My Permission, And Thread My Relative, Many Time ,

This Company World   No1 Harrasment Company 

Please Action  @RBI   @RBIsays   @nsitharaman",2024-10-05 09:06:19+00:00,1,1,2,False,,2024-10,en,"All India   Best Loan Company  @kreditbee  Daily Harras Me, By 100 Calls,20 Massage,And 3rd Party Recovery Agent Visit My Home Without My Permission, And Thread My Relative, Many Time ,

This Company World   No1 Harrasment Company 

Please Action  @RBI   @RBIsays   @nsitharaman",request for loan closure,positive,0.7023458480834961
https://x.com/all_eyes_hindu/status/1842505905260138761,1842505905260138761,SURYA,@all_eyes_hindu,"Who Is The Auto Generated Call 
Your Recovery Team Why Call Auto Generated,,  @RBI  Guidelines Not Showing Automatic Call",2024-10-05 10:03:34+00:00,0,0,1,False,,2024-10,en,"Who Is The Auto Generated Call 
Your Recovery Team Why Call Auto Generated,,  @RBI  Guidelines Not Showing Automatic Call",non-compliance with laws,positive,0.39275848865509033
https://x.com/AsifAnsari91005/status/1842505552104231174,1842505552104231174,Asif Ansari,@AsifAnsari91005,@kreditbee  Sar 10 tarikh ko kar denge,2024-10-05 10:02:10+00:00,0,0,1,False,,2024-10,sv,@kreditbee Sir will do it on 10th,non-compliance with laws,negative,0.4239916205406189
https://x.com/Ashokking925/status/1842504260598092065,1842504260598092065,Ashok vaishnav,@Ashokking925,"Kreditbee or krazubee both are same as I told both of them wait for some I when I get job or when I get money I pay full money but now again they are threatening me.
Now also they told me for legal and court case then it's ok I also complain in RBI and in my near by police.",2024-10-05 09:57:02+00:00,1,0,1,False,https://pbs.twimg.com/media/GZHj2iUbkAM2ySI?format=jpg&name=large,2024-10,en,"Kreditbee or krazubee both are same as I told both of them wait for some I when I get job or when I get money I pay full money but now again they are threatening me.
Now also they told me for legal and court case then it's ok I also complain in RBI and in my near by police.",non-compliance with laws,negative,0.5634203553199768
https://x.com/NwaabAshu16170/status/1842181881435185408,1842181881435185408,ASHUTOSH MISHRA (nwaab_ashu),@NwaabAshu16170,@kreditbee  mam i have loet my job again. please give me some more time mam. i pay my loan on 25 October. just one emi left mam. please co-coperate.,2024-10-04 12:36:01+00:00,0,0,1,False,,2024-10,en,@kreditbee  mam i have loet my job again. please give me some more time mam. i pay my loan on 25 October. just one emi left mam. please co-coperate.,request for loan closure,positive,0.4511612057685852
https://x.com/poojaaa_25/status/1842476021695533498,1842476021695533498,Pooja,@poojaaa_25,but when? Atleast give me the confirmation that I will receive my refund. Just this confirmation and I won't bother you guys ever..,2024-10-05 08:04:49+00:00,0,0,1,False,,2024-10,en,but when? Atleast give me the confirmation that I will receive my refund. Just this confirmation and I won't bother you guys ever..,non-compliance with laws,negative,0.44250214099884033
https://x.com/karankumar9450/status/1842475565762158626,1842475565762158626,Paras Kushwaha,@karankumar9450,"Your agent is pretending to be an inspector and is abusing on the phone and threatening to arrest you and is asking you to harass him by calling on the contract list.
My loan number ×××××UTBH
 @kreditbee 
 @RBI 
 @714290",2024-10-05 08:03:01+00:00,0,1,1,False,"https://pbs.twimg.com/media/GZHJwcDWkAApUbH?format=jpg&name=900x900, https://pbs.twimg.com/media/GZHJwb7XIAAjrbW?format=jpg&name=900x900",2024-10,en,"Your agent is pretending to be an inspector and is abusing on the phone and threatening to arrest you and is asking you to harass him by calling on the contract list.
My loan number ×××××UTBH
 @kreditbee 
 @RBI 
 @714290",request for loan closure,negative,0.8352245688438416
https://x.com/renukananda05/status/1842449676626219350,1842449676626219350,Renukananda Billa,@renukananda05,Call me  @12  pm to register number,2024-10-05 06:20:08+00:00,0,0,1,False,,2024-10,en,Call me  @12  pm to register number,harassment calls,positive,0.470844566822052
https://x.com/MdManja76487453/status/1842446201792192544,1842446201792192544,Md Manjar,@MdManja76487453,@kreditbee,2024-10-05 06:06:20+00:00,0,0,1,False,https://pbs.twimg.com/media/GZGvCv1boAA1EEO?format=jpg&name=900x900,2024-10,af,@kreditbee,non-compliance with laws,positive,0.6546758413314819
https://x.com/AkashAk971/status/1842454176845930973,1842454176845930973,akash jaiswal,@AkashAk971,@kreditbee  loan paid but not closed yet on CIBIL,2024-10-05 06:38:01+00:00,0,0,1,False,https://pbs.twimg.com/media/GZG2TFbbMAAmveI?format=jpg&name=large,2024-10,en,@kreditbee  loan paid but not closed yet on CIBIL,request for loan closure,positive,0.514554500579834
https://x.com/RavaliReddy_45/status/1842432827998257266,1842432827998257266,Ravali Reddy,@RavaliReddy_45,@kreditbee  please respond via DM,2024-10-05 05:13:11+00:00,0,0,1,False,,2024-10,en,@kreditbee  please respond via DM,request for loan closure,positive,0.5330324172973633
https://x.com/KushalVarm15470/status/1842448878962151538,1842448878962151538,Kushal kumar Varman,@KushalVarm15470,@kreditbee,2024-10-05 06:16:58+00:00,0,0,1,False,,2024-10,af,@kreditbee,non-compliance with laws,positive,0.6546758413314819
https://x.com/jitendra191005/status/1842449892649951719,1842449892649951719,jitendra,@jitendra191005,@kreditbee  my loan account has been closed but NOT closed yet on CIBIL,2024-10-05 06:21:00+00:00,0,0,1,False,https://pbs.twimg.com/media/GZGyZxOaoAApPhH?format=jpg&name=900x900,2024-10,en,@kreditbee  my loan account has been closed but NOT closed yet on CIBIL,request for loan closure,negative,0.43904370069503784
https://x.com/dcsrkv/status/1842196078902624409,1842196078902624409,srkv,@dcsrkv,More than 24hrs and no response yet,2024-10-04 13:32:26+00:00,0,0,1,False,,2024-10,en,More than 24hrs and no response yet,non-compliance with laws,neutral,0.632746696472168
https://x.com/bramhankar_03/status/1842446494303154199,1842446494303154199,Adv. Vaishnav Bramhankar,@bramhankar_03,Hello  @kreditbee  one of your recovery agents is threatening is too much even after we mentioned settlement request for our loan and we are getting unexpected harrashment please look into this matter asap and even calling the people from the contact list,2024-10-05 06:07:29+00:00,0,0,1,False,https://pbs.twimg.com/media/GZGvUYlbQAAh8T4?format=jpg&name=900x900,2024-10,en,Hello  @kreditbee  one of your recovery agents is threatening is too much even after we mentioned settlement request for our loan and we are getting unexpected harrashment please look into this matter asap and even calling the people from the contact list,non-compliance with laws,negative,0.7554419040679932
https://x.com/renukananda05/status/1842433123520295207,1842433123520295207,Renukananda Billa,@renukananda05,Then why are your recovery agents calling my father asking to pay my loan . I have a proper confession from your recovery agent that he will call my parents for loan recovery I have forwarded the recording through mail,2024-10-05 05:14:22+00:00,0,0,1,False,,2024-10,en,Then why are your recovery agents calling my father asking to pay my loan . I have a proper confession from your recovery agent that he will call my parents for loan recovery I have forwarded the recording through mail,request for loan closure,negative,0.3803723454475403
https://x.com/pradipdadheech/status/1842190578332668253,1842190578332668253,Pradip,@pradipdadheech,"Let see when your executives will connect me on email or call.

Waiting",2024-10-04 13:10:34+00:00,0,0,1,False,,2024-10,en,"Let see when your executives will connect me on email or call.

Waiting",request for loan closure,positive,0.5276950001716614
https://x.com/ranadeeproy4/status/1842295252889092392,1842295252889092392,RANADEEP ROY,@ranadeeproy4,"@RBI   @kreditbee  after 2000 tweets, mails and after informing continuously that fraud happened in the a/c , previous loans paid, loans showing as pending happened due to fraud , everything informed but still sending msgs and forcing to pay the loan that I have not taken.",2024-10-04 20:06:31+00:00,1,0,2,False,https://pbs.twimg.com/media/GZElw1-boAA3zyD?format=jpg&name=large,2024-10,en,"@RBI   @kreditbee  after 2000 tweets, mails and after informing continuously that fraud happened in the a/c , previous loans paid, loans showing as pending happened due to fraud , everything informed but still sending msgs and forcing to pay the loan that I have not taken.",non-compliance with laws,negative,0.7172853946685791
https://x.com/YogeshK15541/status/1842423225193538007,1842423225193538007,Yogesh Kumar,@YogeshK15541,@kreditbee,2024-10-05 04:35:02+00:00,0,0,1,False,,2024-10,af,@kreditbee,request for loan closure,positive,0.6546758413314819
https://x.com/Sachin73691854/status/1842278009639968820,1842278009639968820,Sachin,@Sachin73691854,@RBI   @RBIsays  I’m saying that why my cibil is low without any reason.I will pay all amount in my previous loan. I have a NOC in all loan clearance  @RBI  please help hai check why my cibil is low unfortunately I’m not pay emi in lockdown time. But still all amount paid.  @kreditbee .,2024-10-04 18:58:00+00:00,0,0,1,False,https://pbs.twimg.com/media/GZEWE8iakAAEDNX?format=jpg&name=900x900,2024-10,en,@RBI   @RBIsays  I’m saying that why my cibil is low without any reason.I will pay all amount in my previous loan. I have a NOC in all loan clearance  @RBI  please help hai check why my cibil is low unfortunately I’m not pay emi in lockdown time. But still all amount paid.  @kreditbee .,request for loan closure,negative,0.4630739092826843
https://x.com/poojaaa_25/status/1842407571950555276,1842407571950555276,Pooja,@poojaaa_25,Why don't you understand the amount was debited twice from my account.. I should be getting a refund right? Why are you keeping that amount with you?,2024-10-05 03:32:50+00:00,0,0,1,False,,2024-10,en,Why don't you understand the amount was debited twice from my account.. I should be getting a refund right? Why are you keeping that amount with you?,request for loan closure,negative,0.6862026453018188
https://x.com/singhindu9912/status/1842193337660670351,1842193337660670351,indu Singh,@singhindu9912,@kreditbee  ye accountant delete new account open,2024-10-04 13:21:32+00:00,0,0,1,False,,2024-10,en,@kreditbee  ye accountant delete new account open,non-compliance with laws,positive,0.5416616201400757
https://x.com/poojaaa_25/status/1842189313536405989,1842189313536405989,Pooja,@poojaaa_25,Can you'll please check your email? It's more than 24 hours and haven't received any revert from your end.,2024-10-04 13:05:33+00:00,0,0,1,False,,2024-10,en,Can you'll please check your email? It's more than 24 hours and haven't received any revert from your end.,non-compliance with laws,neutral,0.42252326011657715
https://x.com/RJSUMITGUJJAR/status/1842177748342919349,1842177748342919349,SUMIT,@RJSUMITGUJJAR,"Hello sir
I am taking a loan from  @kreditbee  application due to some issue i am not able to pay loan emi but kreditbee agent call to my relatives and friends and doing misbehaving with all my relatives kindly check this  @RBI   @RBIsays  i have all recordings and screenshots",2024-10-04 12:19:35+00:00,0,0,1,False,https://pbs.twimg.com/media/GZC65HXawAAIUR3?format=jpg&name=large,2024-10,en,"Hello sir
I am taking a loan from  @kreditbee  application due to some issue i am not able to pay loan emi but kreditbee agent call to my relatives and friends and doing misbehaving with all my relatives kindly check this  @RBI   @RBIsays  i have all recordings and screenshots",request for loan closure,negative,0.6904839873313904
https://x.com/RJSUMITGUJJAR/status/1842181261139259555,1842181261139259555,SUMIT,@RJSUMITGUJJAR,@kreditbee   nice joke sir i have all call recordings of your agents and these recordings i have share to  @RBIsays  check the attached screenshots,2024-10-04 12:33:33+00:00,0,0,1,False,https://pbs.twimg.com/media/GZC-Ffga0AE2K4G?format=jpg&name=large,2024-10,en,@kreditbee   nice joke sir i have all call recordings of your agents and these recordings i have share to  @RBIsays  check the attached screenshots,non-compliance with laws,positive,0.8636336326599121
https://x.com/TusharBindra/status/1841728121860718951,1841728121860718951,Tushar Bindra,@TusharBindra,@kreditbee  if someone has paid 17-18 emi on time and one emi is delayed this is how you treat them threaten them. Your people are calling threatening abusing this is your way  @RBI   @jagograhakjago  please look into this these guys are breaking all the regulations,2024-10-03 06:32:56+00:00,0,0,1,False,"https://pbs.twimg.com/media/GY8h9aNbAAIC2Hn?format=jpg&name=900x900, https://pbs.twimg.com/media/GY8h9aNbAAMSpYK?format=jpg&name=900x900",2024-10,en,@kreditbee  if someone has paid 17-18 emi on time and one emi is delayed this is how you treat them threaten them. Your people are calling threatening abusing this is your way  @RBI   @jagograhakjago  please look into this these guys are breaking all the regulations,non-compliance with laws,negative,0.8155059218406677
https://x.com/sandeepdevagam/status/1842155371349020705,1842155371349020705,sandeep,@sandeepdevagam,"Thanks for understanding my issue and providing time to pay last EMI, once again thanks for the call back and swift response.",2024-10-04 10:50:40+00:00,0,0,1,False,,2024-10,en,"Thanks for understanding my issue and providing time to pay last EMI, once again thanks for the call back and swift response.",non-compliance with laws,positive,0.957553505897522
https://x.com/im_shamsh/status/1842154370999423343,1842154370999423343,Shams,@im_shamsh,it's been almost a month..when will it be the right time?,2024-10-04 10:46:42+00:00,0,0,1,False,,2024-10,en,it's been almost a month..when will it be the right time?,harassment calls,negative,0.3695862293243408
https://x.com/sandeepdevagam/status/1842147259305095245,1842147259305095245,sandeep,@sandeepdevagam,"Recovery agent is calling to my dad who is 66 years of age more than 250 calls he got, if he die due to huge pressure for this 1 emi recovery you will own the responsibility if any thing happen to him.  @DasShaktikanta   Sir, no one is following rbi rules just check this issue.",2024-10-04 10:18:26+00:00,0,0,1,False,,2024-10,en,"Recovery agent is calling to my dad who is 66 years of age more than 250 calls he got, if he die due to huge pressure for this 1 emi recovery you will own the responsibility if any thing happen to him.  @DasShaktikanta   Sir, no one is following rbi rules just check this issue.",non-compliance with laws,negative,0.6402126550674438
https://x.com/pradipdadheech/status/1842126346228470119,1842126346228470119,Pradip,@pradipdadheech,Still I am waiting,2024-10-04 08:55:20+00:00,0,0,1,False,,2024-10,en,Still I am waiting,request for loan closure,positive,0.4629116952419281
https://x.com/maiterabhay/status/1841812524267929745,1841812524267929745,Vella garib inshan,@maiterabhay,You guys are doing something again and again. Do you not charges late fee for payment then why are you doing harrasment like this to customer.,2024-10-03 12:08:19+00:00,1,0,1,False,https://pbs.twimg.com/media/GY9uuOLWoAMM4TO?format=jpg&name=large,2024-10,en,You guys are doing something again and again. Do you not charges late fee for payment then why are you doing harrasment like this to customer.,harassment calls,negative,0.4843982756137848
https://x.com/travel_har82341/status/1842110750376284426,1842110750376284426,Harsh Travel,@travel_har82341,@kreditbee  can you people please a minute to pick my call ?,2024-10-04 07:53:22+00:00,0,0,1,False,,2024-10,en,@kreditbee  can you people please a minute to pick my call ?,request for loan closure,positive,0.4169129431247711
https://x.com/Ritesh14623/status/1842064443238170942,1842064443238170942,Ritesh,@Ritesh14623,"@kreditbee   I have some issues regarding my bank account and am not able to clear my emi because of that.

I hope your representatives  understand the situation and find a solution of it ...I will be grateful for the help",2024-10-04 04:49:21+00:00,0,0,1,False,,2024-10,en,"@kreditbee   I have some issues regarding my bank account and am not able to clear my emi because of that.

I hope your representatives  understand the situation and find a solution of it ...I will be grateful for the help",request for loan closure,positive,0.46267277002334595
https://x.com/Ritesh14623/status/1842089871248155135,1842089871248155135,Ritesh,@Ritesh14623,I have dm you,2024-10-04 06:30:24+00:00,0,0,1,False,,2024-10,en,I have dm you,request for loan closure,positive,0.4163847267627716
https://x.com/im_shamsh/status/1842072533698248830,1842072533698248830,Shams,@im_shamsh,I haven't received any calls yet pls discuss it and resolve it asap,2024-10-04 05:21:30+00:00,0,0,1,False,,2024-10,en,I haven't received any calls yet pls discuss it and resolve it asap,request for loan closure,neutral,0.42243432998657227
https://x.com/RAJESHKUMA63745/status/1842084056206303562,1842084056206303562,RAJESH KUMAR,@RAJESHKUMA63745,@kreditbee  yes I'm Loan amount 500000,2024-10-04 06:07:17+00:00,0,0,1,False,,2024-10,en,@kreditbee  yes I'm Loan amount 500000,request for loan closure,positive,0.559048056602478
https://x.com/Arman740966/status/1841997238039691545,1841997238039691545,Arman,@Arman740966,@kreditbee   @RBI  dear I remembered against this matter please take action immediately impact my civil score I am pay all emi,2024-10-04 00:22:18+00:00,0,1,1,False,https://pbs.twimg.com/media/GZAWtN2bAAAkkZl?format=jpg&name=large,2024-10,en,@kreditbee   @RBI  dear I remembered against this matter please take action immediately impact my civil score I am pay all emi,request for loan closure,negative,0.562518298625946
https://x.com/ranadeeproy4/status/1841908338050601253,1841908338050601253,RANADEEP ROY,@ranadeeproy4,@RBI   @kreditbee  why,2024-10-03 18:29:03+00:00,1,0,1,False,https://pbs.twimg.com/media/GY_F3UYbAAE-6WN?format=jpg&name=large,2024-10,af,@RBI   @kreditbee  why,request for loan closure,positive,0.5167642831802368
https://x.com/khansha07619895/status/1841908255510962411,1841908255510962411,khan shahid,@khansha07619895,Scammer Company RBI Should Ban This Types Of Company,2024-10-03 18:28:43+00:00,2,0,1,False,,2024-10,en,Scammer Company RBI Should Ban This Types Of Company,non-compliance with laws,positive,0.42171910405158997
https://x.com/hanumanbhakts/status/1841825662841102846,1841825662841102846,hanuman,@hanumanbhakts,Ok but sir thoda jaldi kijiye sir q ki collection agent k trf se dhamki mil raha sir,2024-10-03 13:00:32+00:00,0,0,1,False,,2024-10,id,Ok but sir please do it quickly because we are getting threats from the collection agent's traffic sir,non-compliance with laws,positive,0.46330147981643677
https://x.com/ChutararamGoyal/status/1834640115538215394,1834640115538215394,C. R. Goyal,@ChutararamGoyal,"@kreditbee  

Hello sir / madam   kreditbee app ne 
Last emi payment ke liye mujhe pareshan kar diya or mere family ko preshan kar diya hai 
Uska number 9742188893,
+919945584461
Kreditbee  
Mujhe reply kare 
Mere family ko galat bola hai uska javab chahiye",2024-09-13 17:07:44+00:00,0,1,3,False,,2024-09,no,"@kreditbee 

Hello sir / madam kreditbee app has troubled me for the last EMI payment and has troubled my family.

His number is 9742188893,

+919945584461

Kreditbee 
Please reply to me.

He has told wrong things to my family. I want an answer for that.",request for loan closure,positive,0.4832358956336975
https://x.com/ChutararamGoyal/status/1841817029432484013,1841817029432484013,C. R. Goyal,@ChutararamGoyal,Call back,2024-10-03 12:26:13+00:00,0,0,1,False,,2024-10,en,Call back,request for loan closure,positive,0.5240656137466431
https://x.com/Karthik27485312/status/1841784032079839726,1841784032079839726,Karthik | கார்த்திக் ( அண்ணாமலையின் வார் ரூம்),@Karthik27485312,"@kreditbee  for a day delay that ECS debit issue. You asked two hooligans to call me and harass me, the best thing you are doing asking to call female hooligans for male customers so that i can be framed.  When am asking back they are not relieving the identity other than kreditbe",2024-10-03 10:15:06+00:00,0,0,2,False,,2024-10,en,"@kreditbee  for a day delay that ECS debit issue. You asked two hooligans to call me and harass me, the best thing you are doing asking to call female hooligans for male customers so that i can be framed.  When am asking back they are not relieving the identity other than kreditbe",non-compliance with laws,negative,0.7186590433120728
https://x.com/Karthik27485312/status/1841810201801859469,1841810201801859469,Karthik | கார்த்திக் ( அண்ணாமலையின் வார் ரூம்),@Karthik27485312,What resolution you have to him,2024-10-03 11:59:05+00:00,0,0,1,False,,2024-10,en,What resolution you have to him,harassment calls,positive,0.3642483651638031
https://x.com/hanumanbhakts/status/1841803181497499995,1841803181497499995,hanuman,@hanumanbhakts,Sir apse anurodh hai ki mera avi financial crises chl raha hai toh apse anurodh hai ki ki plz ap hmse kmsekm 3 month ka samay dijye taki Mai sara emi repayment kr saku,2024-10-03 11:31:12+00:00,0,0,1,False,,2024-10,id,"Sir, I request you that I am going through a financial crisis, so I request you to please give me at least 3 months' time so that I can repay all the EMIs.",request for loan closure,negative,0.4170328676700592
https://x.com/Yasu85263308/status/1841791488990105887,1841791488990105887,Dhananjay Upadhyay,@Yasu85263308,"@kreditbee  what is this going on I have already mailed your team and recovery agents are calling my friends and relatives and threatening them  @RBI   @DasShaktikanta   I have just asked for time yet you want to mark me defaulter, is it right??? Ask this man to stop right away",2024-10-03 10:44:44+00:00,0,0,2,False,https://pbs.twimg.com/media/GY9bl4xaUAAjO7H?format=jpg&name=large,2024-10,en,"@kreditbee  what is this going on I have already mailed your team and recovery agents are calling my friends and relatives and threatening them  @RBI   @DasShaktikanta   I have just asked for time yet you want to mark me defaulter, is it right??? Ask this man to stop right away",non-compliance with laws,negative,0.669124186038971
https://x.com/Yasu85263308/status/1841800013665513824,1841800013665513824,Dhananjay Upadhyay,@Yasu85263308,"As mentioned from my end it has been done by your team members and I have the recordings, if you want I can mail the same marking  @RBI  in cc. Please let me know and stop that uncivilized man that I don't want any more calls.",2024-10-03 11:18:36+00:00,0,0,1,False,,2024-10,en,"As mentioned from my end it has been done by your team members and I have the recordings, if you want I can mail the same marking  @RBI  in cc. Please let me know and stop that uncivilized man that I don't want any more calls.",non-compliance with laws,negative,0.403956800699234
https://x.com/PirariV92932/status/1841792234108420099,1841792234108420099,Pirari Vinodhkumar,@PirariV92932,@kreditbee,2024-10-03 10:47:42+00:00,0,0,1,False,,2024-10,af,@kreditbee,request for loan closure,positive,0.6546758413314819
https://x.com/poojaaa_25/status/1841776279302926634,1841776279302926634,Pooja,@poojaaa_25,"@kreditbee  hi team, amount was debited twice and haven't received my refund yet. Can you pls check this? Tried calling the customer care numbers but they are disconnecting the same.",2024-10-03 09:44:18+00:00,0,0,1,False,,2024-10,en,"@kreditbee  hi team, amount was debited twice and haven't received my refund yet. Can you pls check this? Tried calling the customer care numbers but they are disconnecting the same.",non-compliance with laws,negative,0.550861120223999
https://x.com/PramodChau94167/status/1841775298872017160,1841775298872017160,Pramod Chaudhari,@PramodChau94167,@kreditbee,2024-10-03 09:40:24+00:00,0,0,1,False,,2024-10,af,@kreditbee,request for loan closure,positive,0.6546758413314819
https://x.com/ShainVettiara/status/1841456673946308955,1841456673946308955,shain kumar Vettiara,@ShainVettiara,"@kreditbee  
I paid my entire loan still getting calls from call centre and you guys are presenting EMI and due to which i have been getting charged at my SB account. Pl arrange for the penalty charges which i am suffering due to emi bounces in my account",2024-10-02 12:34:18+00:00,0,0,2,False,,2024-10,en,"@kreditbee  
I paid my entire loan still getting calls from call centre and you guys are presenting EMI and due to which i have been getting charged at my SB account. Pl arrange for the penalty charges which i am suffering due to emi bounces in my account",request for loan closure,negative,0.710077702999115
